npartb: 4 2 
ipartb: 0 1 
ngrid: 102 25 
1.000000e+00 2.856248e-01 
1.000500e+00 2.856197e-01 
1.001000e+00 2.856147e-01 
1.001500e+00 2.856096e-01 
1.002000e+00 2.856045e-01 
1.002500e+00 2.855994e-01 
1.003000e+00 2.855944e-01 
1.003501e+00 2.855893e-01 
1.004002e+00 2.855842e-01 
1.004503e+00 2.855791e-01 
1.005004e+00 2.855740e-01 
1.005506e+00 2.855690e-01 
1.006008e+00 2.855639e-01 
1.006511e+00 2.855588e-01 
1.007014e+00 2.855537e-01 
1.007517e+00 2.855486e-01 
1.008021e+00 2.855434e-01 
1.008526e+00 2.855383e-01 
1.009031e+00 2.855332e-01 
1.009537e+00 2.855281e-01 
1.010043e+00 2.855229e-01 
1.010550e+00 2.855178e-01 
1.011058e+00 2.855126e-01 
1.011567e+00 2.855075e-01 
1.012077e+00 2.855023e-01 
1.012587e+00 2.854971e-01 
1.013098e+00 2.854920e-01 
1.013610e+00 2.854868e-01 
1.014124e+00 2.854816e-01 
1.014638e+00 2.854763e-01 
1.015153e+00 2.854711e-01 
1.015669e+00 2.854659e-01 
1.016186e+00 2.854606e-01 
1.016705e+00 2.854554e-01 
1.017225e+00 2.854501e-01 
1.017745e+00 2.854448e-01 
1.018267e+00 2.854395e-01 
1.018791e+00 2.854342e-01 
1.019315e+00 2.854289e-01 
1.019841e+00 2.854236e-01 
1.020369e+00 2.854182e-01 
1.020898e+00 2.854128e-01 
1.021428e+00 2.854075e-01 
1.021960e+00 2.854021e-01 
1.022493e+00 2.853967e-01 
1.023028e+00 2.853912e-01 
1.023565e+00 2.853858e-01 
1.024103e+00 2.853803e-01 
1.024643e+00 2.853749e-01 
1.025184e+00 2.853694e-01 
1.025728e+00 2.853639e-01 
1.026273e+00 2.853583e-01 
1.026820e+00 2.853528e-01 
1.027369e+00 2.853472e-01 
1.027920e+00 2.853416e-01 
1.028473e+00 2.853360e-01 
1.029027e+00 2.853304e-01 
1.029584e+00 2.853247e-01 
1.030143e+00 2.853191e-01 
1.030704e+00 2.853134e-01 
1.031267e+00 2.853077e-01 
1.031833e+00 2.853019e-01 
1.032400e+00 2.852962e-01 
1.032970e+00 2.852904e-01 
1.033542e+00 2.852846e-01 
1.034117e+00 2.852788e-01 
1.034694e+00 2.852729e-01 
1.035273e+00 2.852670e-01 
1.035855e+00 2.852611e-01 
1.036439e+00 2.852552e-01 
1.037026e+00 2.852493e-01 
1.037616e+00 2.852433e-01 
1.038208e+00 2.852373e-01 
1.038803e+00 2.852312e-01 
1.039400e+00 2.852252e-01 
1.040001e+00 2.852191e-01 
1.040604e+00 2.852130e-01 
1.041210e+00 2.852068e-01 
1.041818e+00 2.852007e-01 
1.042430e+00 2.851945e-01 
1.043045e+00 2.851882e-01 
1.043663e+00 2.851819e-01 
1.044284e+00 2.851757e-01 
1.044908e+00 2.851693e-01 
1.045535e+00 2.851630e-01 
1.046165e+00 2.851566e-01 
1.046798e+00 2.851501e-01 
1.047435e+00 2.851437e-01 
1.048075e+00 2.851372e-01 
1.048719e+00 2.851307e-01 
1.049366e+00 2.851241e-01 
1.050016e+00 2.851175e-01 
1.050670e+00 2.851109e-01 
1.051328e+00 2.851042e-01 
1.051989e+00 2.850975e-01 
1.052653e+00 2.850908e-01 
1.053322e+00 2.850840e-01 
1.053994e+00 2.850772e-01 
1.054670e+00 2.850703e-01 
1.055349e+00 2.850634e-01 
1.056033e+00 2.850565e-01 
1.056721e+00 2.850495e-01 
1.000000e+00 2.863046e-01 
1.000500e+00 2.862997e-01 
1.001000e+00 2.862949e-01 
1.001500e+00 2.862900e-01 
1.002000e+00 2.862852e-01 
1.002500e+00 2.862803e-01 
1.003000e+00 2.862754e-01 
1.003501e+00 2.862706e-01 
1.004002e+00 2.862657e-01 
1.004503e+00 2.862608e-01 
1.005004e+00 2.862560e-01 
1.005506e+00 2.862511e-01 
1.006008e+00 2.862462e-01 
1.006511e+00 2.862413e-01 
1.007014e+00 2.862364e-01 
1.007517e+00 2.862315e-01 
1.008021e+00 2.862266e-01 
1.008526e+00 2.862217e-01 
1.009031e+00 2.862168e-01 
1.009537e+00 2.862119e-01 
1.010043e+00 2.862070e-01 
1.010551e+00 2.862021e-01 
1.011058e+00 2.861971e-01 
1.011567e+00 2.861922e-01 
1.012077e+00 2.861872e-01 
1.012587e+00 2.861823e-01 
1.013098e+00 2.861773e-01 
1.013611e+00 2.861723e-01 
1.014124e+00 2.861673e-01 
1.014638e+00 2.861623e-01 
1.015153e+00 2.861573e-01 
1.015669e+00 2.861523e-01 
1.016187e+00 2.861473e-01 
1.016705e+00 2.861422e-01 
1.017225e+00 2.861372e-01 
1.017745e+00 2.861321e-01 
1.018268e+00 2.861270e-01 
1.018791e+00 2.861220e-01 
1.019316e+00 2.861169e-01 
1.019842e+00 2.861117e-01 
1.020369e+00 2.861066e-01 
1.020898e+00 2.861015e-01 
1.021428e+00 2.860963e-01 
1.021960e+00 2.860912e-01 
1.022493e+00 2.860860e-01 
1.023028e+00 2.860808e-01 
1.023565e+00 2.860756e-01 
1.024103e+00 2.860703e-01 
1.024643e+00 2.860651e-01 
1.025185e+00 2.860598e-01 
1.025728e+00 2.860545e-01 
1.026273e+00 2.860492e-01 
1.026820e+00 2.860439e-01 
1.027369e+00 2.860386e-01 
1.027920e+00 2.860332e-01 
1.028473e+00 2.860278e-01 
1.029028e+00 2.860225e-01 
1.029584e+00 2.860170e-01 
1.030143e+00 2.860116e-01 
1.030704e+00 2.860062e-01 
1.031267e+00 2.860007e-01 
1.031833e+00 2.859952e-01 
1.032400e+00 2.859897e-01 
1.032970e+00 2.859841e-01 
1.033542e+00 2.859786e-01 
1.034117e+00 2.859730e-01 
1.034694e+00 2.859674e-01 
1.035273e+00 2.859617e-01 
1.035855e+00 2.859561e-01 
1.036439e+00 2.859504e-01 
1.037026e+00 2.859447e-01 
1.037616e+00 2.859390e-01 
1.038208e+00 2.859332e-01 
1.038803e+00 2.859274e-01 
1.039400e+00 2.859216e-01 
1.040001e+00 2.859158e-01 
1.040604e+00 2.859099e-01 
1.041210e+00 2.859040e-01 
1.041819e+00 2.858981e-01 
1.042430e+00 2.858922e-01 
1.043045e+00 2.858862e-01 
1.043663e+00 2.858802e-01 
1.044284e+00 2.858742e-01 
1.044908e+00 2.858681e-01 
1.045535e+00 2.858620e-01 
1.046165e+00 2.858559e-01 
1.046799e+00 2.858497e-01 
1.047435e+00 2.858435e-01 
1.048076e+00 2.858373e-01 
1.048719e+00 2.858311e-01 
1.049366e+00 2.858248e-01 
1.050016e+00 2.858184e-01 
1.050670e+00 2.858121e-01 
1.051328e+00 2.858057e-01 
1.051989e+00 2.857993e-01 
1.052653e+00 2.857928e-01 
1.053322e+00 2.857863e-01 
1.053994e+00 2.857798e-01 
1.054670e+00 2.857732e-01 
1.055350e+00 2.857666e-01 
1.056033e+00 2.857600e-01 
1.056721e+00 2.857533e-01 
1.000000e+00 2.869844e-01 
1.000500e+00 2.869798e-01 
1.001000e+00 2.869751e-01 
1.001500e+00 2.869705e-01 
1.002000e+00 2.869658e-01 
1.002500e+00 2.869612e-01 
1.003000e+00 2.869565e-01 
1.003501e+00 2.869519e-01 
1.004002e+00 2.869472e-01 
1.004503e+00 2.869425e-01 
1.005004e+00 2.869379e-01 
1.005506e+00 2.869332e-01 
1.006008e+00 2.869285e-01 
1.006511e+00 2.869239e-01 
1.007014e+00 2.869192e-01 
1.007517e+00 2.869145e-01 
1.008021e+00 2.869098e-01 
1.008526e+00 2.869051e-01 
1.009031e+00 2.869004e-01 
1.009537e+00 2.868957e-01 
1.010043e+00 2.868910e-01 
