npartb: 1 1 
ipartb: 0 0 
ngrid: 300 50 
5.000000e-02 3.023573e-02 
5.099954e-02 3.026620e-02 
5.199913e-02 3.029667e-02 
5.299894e-02 3.032715e-02 
5.399903e-02 3.035764e-02 
5.499951e-02 3.038814e-02 
5.600046e-02 3.041865e-02 
5.700199e-02 3.044918e-02 
5.800419e-02 3.047973e-02 
5.900716e-02 3.051031e-02 
6.001098e-02 3.054091e-02 
6.101577e-02 3.057154e-02 
6.202162e-02 3.060221e-02 
6.302861e-02 3.063290e-02 
6.403685e-02 3.066364e-02 
6.504644e-02 3.069442e-02 
6.605747e-02 3.072524e-02 
6.707004e-02 3.075611e-02 
6.808424e-02 3.078702e-02 
6.910017e-02 3.081799e-02 
7.011793e-02 3.084902e-02 
7.113762e-02 3.088011e-02 
7.215934e-02 3.091125e-02 
7.318318e-02 3.094246e-02 
7.420923e-02 3.097374e-02 
7.523761e-02 3.100509e-02 
7.626840e-02 3.103652e-02 
7.730171e-02 3.106802e-02 
7.833764e-02 3.109960e-02 
7.937628e-02 3.113126e-02 
8.041773e-02 3.116301e-02 
8.146210e-02 3.119485e-02 
8.250948e-02 3.122678e-02 
8.355997e-02 3.125880e-02 
8.461368e-02 3.129092e-02 
8.567070e-02 3.132315e-02 
8.673114e-02 3.135547e-02 
8.779510e-02 3.138791e-02 
8.886268e-02 3.142045e-02 
8.993398e-02 3.145311e-02 
9.100911e-02 3.148589e-02 
9.208816e-02 3.151878e-02 
9.317125e-02 3.155180e-02 
9.425847e-02 3.158494e-02 
9.534993e-02 3.161822e-02 
9.644573e-02 3.165162e-02 
9.754599e-02 3.168516e-02 
9.865079e-02 3.171884e-02 
9.976026e-02 3.175267e-02 
1.008745e-01 3.178663e-02 
1.019936e-01 3.182075e-02 
1.031177e-01 3.185502e-02 
1.042469e-01 3.188944e-02 
1.053812e-01 3.192402e-02 
1.065209e-01 3.195876e-02 
1.076660e-01 3.199367e-02 
1.088166e-01 3.202875e-02 
1.099728e-01 3.206400e-02 
1.111348e-01 3.209942e-02 
1.123027e-01 3.213502e-02 
1.134765e-01 3.217080e-02 
1.146564e-01 3.220677e-02 
1.158425e-01 3.224293e-02 
1.170349e-01 3.227928e-02 
1.182337e-01 3.231583e-02 
1.194390e-01 3.235257e-02 
1.206510e-01 3.238952e-02 
1.218698e-01 3.242667e-02 
1.230954e-01 3.246404e-02 
1.243281e-01 3.250161e-02 
1.255679e-01 3.253941e-02 
1.268149e-01 3.257742e-02 
1.280692e-01 3.261566e-02 
1.293311e-01 3.265413e-02 
1.306005e-01 3.269283e-02 
1.318777e-01 3.273176e-02 
1.331627e-01 3.277094e-02 
1.344557e-01 3.281035e-02 
1.357567e-01 3.285002e-02 
1.370660e-01 3.288993e-02 
1.383836e-01 3.293010e-02 
1.397097e-01 3.297052e-02 
1.410444e-01 3.301121e-02 
1.423878e-01 3.305216e-02 
1.437400e-01 3.309338e-02 
1.451012e-01 3.313488e-02 
